fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2026-05-22,9744B,VALL DE BOÍ,LLEIDA,1089,17.5,0.0,6.9,05:20:00,28.1,13:05:00,25,1.7,7.5,09:50,,,,,,49.0,93.0,05:40:00,30.0,13:10:00
2026-05-22,3503,GUIJO DE GRANADILLA,CACERES,393,25.0,0.0,16.5,05:31:00,33.4,,14,2.2,10.3,15:10,,,,,,38.0,74.0,05:30:00,21.0,16:10:00
2026-05-22,3547X,VALVERDE DEL FRESNO,CACERES,450,24.0,0.0,15.4,05:45:00,32.5,16:01:00,12,2.5,9.7,12:30,,,,,,37.0,68.0,05:40:00,22.0,
2026-05-22,4300Y,ALMADÉN,CIUDAD REAL,535,25.4,0.0,15.7,05:29:00,35.0,14:38:00,08,1.1,6.7,14:20,,,,,,24.0,53.0,05:30:00,10.0,18:00:00
2026-05-22,2930Y,NAVASFRÍAS,SALAMANCA,880,18.4,0.0,8.5,04:35:00,28.3,18:12:00,15,1.4,8.1,11:30,,,,,,52.0,97.0,06:30:00,24.0,13:10:00
2026-05-22,9111,BELORADO,BURGOS,820,20.4,0.0,13.0,05:10:00,27.9,16:40:00,99,1.4,5.6,13:50,,,,,,52.0,82.0,,40.0,15:40:00
2026-05-22,2456B,AREVALO,AVILA,820,21.6,0.0,12.8,04:28:00,30.5,15:16:00,14,2.8,9.4,13:50,,,,,,28.0,71.0,04:20:00,17.0,16:50:00
2026-05-22,1347T,BURELA,LUGO,80,20.4,13.0,14.4,05:02:00,26.5,11:34:00,,,,,,,,,,59.0,90.0,23:00:00,35.0,13:50:00
2026-05-22,B334X,LLUCMAJOR,ILLES BALEARS,140,23.4,0.0,15.8,03:12:00,31.0,13:06:00,,,,,,,,,,39.0,70.0,23:30:00,32.0,15:20:00
2026-05-22,8013X,NOVELDA,ALICANTE,233,22.7,0.0,15.1,02:45:00,30.3,12:55:00,,,,,,,,,,40.0,66.0,02:40:00,30.0,14:20:00
2026-05-22,9012E,SANTA GADEA DE ALFOZ,BURGOS,915,21.6,0.0,14.8,04:59:00,28.5,13:41:00,,,,,,,,,,48.0,76.0,22:40:00,23.0,14:40:00
2026-05-22,7031,SAN JAVIER AEROPUERTO,MURCIA,4,20.4,0.0,15.2,,25.5,,,,,,13.2,,,,,,,,,
2026-05-22,9698U,TALARN,LLEIDA,807,22.8,0.0,15.0,04:20:00,30.5,13:40:00,17,2.8,8.6,14:10,,,,,,38.0,71.0,05:20:00,20.0,12:10:00
2026-05-22,2891A,VILLARINO DE LOS AIRES,SALAMANCA,690,23.8,0.0,14.3,05:15:00,33.2,16:34:00,14,1.9,8.1,13:10,,,,,,41.0,82.0,03:10:00,23.0,15:50:00
2026-05-22,9901X,HUESCA,HUESCA,463,24.4,0.0,16.6,04:53:00,32.3,14:18:00,,,,,,,,,,40.0,69.0,05:10:00,26.0,14:10:00
2026-05-22,3268C,ALPEDRETE,MADRID,924,22.0,0.0,13.8,04:38:00,30.3,16:31:00,12,1.4,7.5,13:00,,,,,,32.0,64.0,05:10:00,23.0,10:20:00
2026-05-22,1639X,CHANDREXA DE QUEIXA,OURENSE,990,21.6,4.6,14.6,23:56:00,28.7,16:12:00,16,6.1,15.3,08:40,,,,,,45.0,76.0,,34.0,13:00:00
2026-05-22,2828Y,BARCO DE AVILA,AVILA,1012,18.8,0.0,9.7,04:37:00,28.0,16:20:00,14,3.1,10.8,10:40,,,,,,35.0,85.0,02:50:00,18.0,15:10:00
2026-05-22,3337U,CEBREROS,AVILA,850,22.8,0.0,14.9,01:27:00,30.7,16:54:00,16,1.9,9.2,14:10,,,,,,30.0,61.0,01:20:00,23.0,17:30:00
2026-05-22,1082,BILBAO AEROPUERTO,BIZKAIA,42,26.2,0.0,16.0,03:35:00,36.4,14:59:00,99,2.8,10.8,Varias,,1019.5,,1014.7,16:00:00,48.0,91.0,,24.0,14:33:00
2026-05-22,9707,LLIMIANA,LLEIDA,515,23.5,0.0,12.8,05:05:00,34.2,14:11:00,22,2.2,8.6,16:10,,,,,,35.0,77.0,06:00:00,14.0,13:40:00
2026-05-22,5107D,DÓLAR,GRANADA,1197,18.8,0.0,11.3,03:35:00,26.2,13:16:00,10,7.8,16.7,09:20,,,,,,28.0,54.0,23:50:00,21.0,12:10:00
2026-05-22,4478X,BADAJOZ,BADAJOZ,174,27.0,0.0,16.1,05:30:00,38.0,14:34:00,05,1.7,7.2,13:30,,,,,,32.0,74.0,05:50:00,19.0,18:00:00
2026-05-22,1410X,SOBRADO,A CORUÑA,500,19.0,0.4,10.6,04:44:00,27.4,13:48:00,,,,,,,,,,70.0,100.0,06:40:00,47.0,14:10:00
2026-05-22,4427X,ZAFRA,BADAJOZ,433,24.6,0.0,14.3,04:55:00,35.0,16:22:00,11,3.3,9.7,11:00,,,,,,22.0,63.0,05:40:00,13.0,16:10:00
2026-05-22,2192C,CUÉLLAR,SEGOVIA,795,19.5,0.0,7.6,04:32:00,31.4,15:28:00,16,2.8,8.6,13:20,,,,,,42.0,95.0,03:40:00,25.0,13:00:00
2026-05-22,6032X,RONDA INSTITUTO,MALAGA,760,23.4,0.0,18.5,00:01:00,28.2,13:59:00,20,3.9,11.7,12:10,,,,,,25.0,39.0,22:40:00,21.0,12:40:00
2026-05-22,7237E,MOLINA DE SEGURA,MURCIA,170,21.6,0.0,11.9,04:49:00,31.4,14:16:00,15,2.8,10.0,13:40,,,,,,46.0,81.0,,29.0,14:20:00
2026-05-22,1069Y,"ABADIÑO, URKIOLA",BIZKAIA,747,24.4,0.0,15.5,05:39:00,33.4,15:04:00,,,,,,,,,,46.0,74.0,05:40:00,24.0,15:10:00
2026-05-22,9141V,NÁJERA,LA RIOJA,500,23.1,0.0,13.8,05:11:00,32.4,15:57:00,08,1.9,8.6,14:20,,,,,,52.0,89.0,05:30:00,32.0,17:10:00
2026-05-22,5304Y,PUERTOLLANO,CIUDAD REAL,665,24.6,0.0,15.2,05:23:00,34.1,15:56:00,12,1.7,6.1,13:30,,,,,,24.0,58.0,06:10:00,6.0,16:00:00
2026-05-22,9374X,SANTA EULALIA DEL CAMPO,TERUEL,1000,20.2,0.0,10.5,04:25:00,30.0,15:22:00,19,3.3,8.3,19:00,,,,,,34.0,72.0,04:30:00,20.0,14:20:00
2026-05-22,9531Y,MONTALBÁN,TERUEL,895,21.6,0.0,12.6,05:39:00,30.5,15:37:00,14,0.8,8.3,20:00,,,,,,38.0,67.0,06:30:00,26.0,13:00:00
2026-05-22,2863C,PEDRAZA DE ALBA  ,SALAMANCA,897,21.0,0.0,10.9,05:19:00,31.0,18:04:00,99,1.1,8.6,Varias,,,,,,36.0,84.0,01:40:00,19.0,18:00:00
2026-05-22,3254Y,MORA,TOLEDO,717,24.7,0.0,16.8,05:25:00,32.6,15:25:00,13,3.3,11.4,21:20,,,,,,24.0,48.0,05:30:00,17.0,18:00:00
2026-05-22,1466A,SILLEDA,PONTEVEDRA,435,23.1,0.8,16.3,01:26:00,29.9,13:20:00,17,1.4,9.7,22:50,,,,,,49.0,70.0,22:40:00,38.0,15:50:00
2026-05-22,9726E,LLORAC,TARRAGONA,657,18.9,0.0,7.8,04:00:00,30.0,11:06:00,20,2.8,8.9,16:10,,,,,,46.0,92.0,04:30:00,33.0,
2026-05-22,0061X,PONTONS,BARCELONA,632,20.0,0.0,11.6,01:38:00,28.5,12:29:00,13,2.2,7.8,12:10,,,,,,39.0,66.0,20:20:00,29.0,14:20:00
2026-05-22,1226X,"ALLER, FELECHOSA",ASTURIAS,750,21.6,5.8,12.1,01:10:00,31.0,13:05:00,15,1.7,6.7,13:00,,,,,,59.0,94.0,23:50:00,29.0,13:50:00
2026-05-22,2030,SORIA,SORIA,1081,19.4,0.0,11.0,,27.9,14:20:00,08,1.7,6.9,14:20,12.1,904.8,08:00:00,902.1,18:00:00,42.0,83.0,05:20:00,25.0,12:40:00
2026-05-22,1700X,O CARBALLIÑO,OURENSE,400,21.7,1.3,10.7,05:50:00,32.7,14:50:00,29,1.7,9.7,15:30,,,,,,50.0,93.0,05:50:00,29.0,17:50:00
2026-05-22,9562X,MORELLA,CASTELLON,990,21.9,0.0,16.6,23:58:00,27.2,14:20:00,10,3.1,8.6,11:30,,,,,,39.0,60.0,19:50:00,29.0,13:20:00
2026-05-22,2401X,PALENCIA,PALENCIA,736,20.9,0.0,10.6,04:59:00,31.2,14:20:00,17,1.4,4.7,12:50,,,,,,42.0,91.0,05:30:00,24.0,16:00:00
2026-05-22,9145Y,CENICERO,LA RIOJA,429,23.8,0.0,14.9,04:53:00,32.6,16:02:00,11,2.8,8.6,12:10,,,,,,47.0,90.0,05:00:00,27.0,17:10:00
2026-05-22,9218A,ISABA/IZABA,NAVARRA,838,20.2,0.0,8.7,04:37:00,31.7,12:04:00,99,1.1,8.1,Varias,,,,,,54.0,97.0,,27.0,12:10:00
2026-05-22,7121A,CALASPARRA,MURCIA,350,21.6,0.0,12.9,05:03:00,30.2,14:10:00,15,4.2,10.3,13:00,,,,,,34.0,64.0,05:00:00,25.0,
2026-05-22,0106X,BALSARENY,BARCELONA,361,21.4,0.0,11.1,04:00:00,31.8,13:27:00,20,3.3,9.2,15:40,,,,,,47.0,88.0,05:00:00,33.0,13:00:00
2026-05-22,4347X,ZORITA,CACERES,413,27.3,0.0,20.5,05:30:00,34.1,16:44:00,09,4.2,9.7,08:00,,,,,,25.0,42.0,01:40:00,18.0,
2026-05-22,4064Y,ALCAZAR DE SAN JUAN,CIUDAD REAL,640,24.6,0.0,16.5,04:38:00,32.6,15:01:00,12,3.3,11.4,14:20,,,,,,27.0,50.0,,19.0,
2026-05-22,9772X,LA POBLA DE CÉRVOLES,LLEIDA,673,23.0,0.0,15.3,04:52:00,30.6,10:54:00,,,,,,,,,,37.0,57.0,,30.0,09:40:00
2026-05-22,2084Y,UCERO,SORIA,960,19.0,0.0,8.1,04:44:00,29.9,14:21:00,,,,,,,,,,48.0,96.0,04:50:00,25.0,17:00:00
2026-05-22,8354X,ALBARRACÍN,TERUEL,1130,19.7,0.0,10.8,05:14:00,28.6,13:48:00,22,3.3,10.0,22:10,,,,,,38.0,75.0,05:20:00,26.0,13:00:00
2026-05-22,0222X,CALDES DE MONTBUI,BARCELONA,175,21.0,0.0,12.4,04:48:00,29.7,14:10:00,13,1.9,6.9,13:40,,,,,,55.0,90.0,05:10:00,39.0,14:40:00
2026-05-22,9947X,LA POBLA DE MASSALUCA,TARRAGONA,370,25.0,0.0,15.8,04:47:00,34.2,12:45:00,99,2.8,9.7,Varias,,,,,,42.0,85.0,05:00:00,25.0,13:00:00
2026-05-22,3209Y,BRIHUEGA,GUADALAJARA,835,20.0,0.0,10.5,05:12:00,29.4,14:56:00,,,,,,,,,,43.0,81.0,06:30:00,27.0,13:40:00
2026-05-22,3343Y,VALDEMORILLO,MADRID,884,23.0,0.0,15.7,03:27:00,30.3,16:05:00,14,2.5,8.6,14:00,,,,,,34.0,56.0,03:20:00,24.0,18:00:00
2026-05-22,3194Y,POZUELO DE ALARCÓN,MADRID,665,22.0,0.0,12.0,04:41:00,31.9,15:18:00,,,,,,,,,,32.0,77.0,05:00:00,20.0,18:00:00
2026-05-22,5165X,TORRES,JAEN,910,23.6,0.0,15.5,05:36:00,31.8,14:47:00,,,,,,,,,,32.0,50.0,07:00:00,21.0,15:20:00
2026-05-22,9908X,LANAJA,HUESCA,380,24.8,0.0,16.3,04:27:00,33.4,14:33:00,12,1.9,5.6,21:50,,,,,,37.0,71.0,,24.0,16:40:00
2026-05-22,9491X,ALMUDÉVAR,HUESCA,390,24.3,0.0,15.2,04:31:00,33.4,15:44:00,07,1.7,7.8,22:10,,,,,,44.0,79.0,,30.0,15:40:00
2026-05-22,3536X,HOYOS,CACERES,560,23.4,0.0,15.2,05:08:00,31.7,16:32:00,32,1.7,8.3,23:50,,,,,,37.0,70.0,04:40:00,20.0,15:50:00
2026-05-22,1541B,VILLABLINO,LEON,958,19.8,0.2,8.3,04:48:00,31.2,13:41:00,23,2.2,10.3,10:40,,,,,,50.0,95.0,,23.0,12:30:00
2026-05-22,2624C,RIAÑO,LEON,1090,18.2,0.0,8.5,04:49:00,28.0,15:27:00,99,1.4,10.3,Varias,,,,,,57.0,95.0,,35.0,14:40:00
2026-05-22,7218Y,TOTANA,MURCIA,281,24.2,0.0,16.4,05:18:00,32.0,13:55:00,08,2.2,8.9,13:00,,,,,,37.0,61.0,06:10:00,27.0,13:50:00
2026-05-22,B341X,PORRERES,ILLES BALEARS,149,23.6,0.0,16.4,02:47:00,30.7,10:14:00,23,2.2,8.1,11:50,,,,,,37.0,81.0,22:50:00,27.0,10:20:00
2026-05-22,8376,JABALOYAS,TERUEL,1430,18.6,0.0,13.0,03:34:00,24.2,13:18:00,20,2.8,9.2,20:00,,,,,,35.0,58.0,01:40:00,31.0,13:30:00
2026-05-22,9495Y,LECIÑENA,ZARAGOZA,405,25.4,0.0,17.2,04:58:00,33.7,15:20:00,08,1.4,9.2,22:50,,,,,,38.0,68.0,05:40:00,28.0,13:40:00
2026-05-22,4436Y,ALMENDRALEJO,BADAJOZ,371,,0.0,,,,,,,,,,,,,,,,,,
2026-05-22,9771C,LLEIDA,LLEIDA,186,25.6,0.0,15.8,05:00:00,35.3,14:50:00,19,2.2,8.3,17:18,13.7,1002.1,08:00:00,998.1,18:00:00,37.0,69.0,05:10:00,17.0,15:40:00
2026-05-22,B051A,"SÓLLER, PUERTO",BALEARES,5,20.8,0.0,16.8,05:00:00,24.8,17:50:00,26,2.2,8.1,15:50,,,,,,65.0,78.0,,53.0,07:20:00
2026-05-22,1486E,ESCUELA NAVAL DE MARÍN,PONTEVEDRA,20,20.8,0.0,13.9,05:20:00,27.7,12:30:00,05,1.4,12.2,23:20,,,,,,64.0,83.0,18:20:00,39.0,14:10:00
2026-05-22,2614,ZAMORA,ZAMORA,656,24.2,0.0,14.5,05:30:00,33.9,14:50:00,12,2.5,8.6,14:10,13.3,949.0,08:00:00,945.1,18:00:00,37.0,83.0,06:00:00,13.0,13:10:00
2026-05-22,4486X,OLIVENZA,BADAJOZ,275,27.4,0.0,17.7,05:28:00,37.2,14:10:00,14,3.1,22.2,14:10,,,,,,29.0,60.0,23:10:00,17.0,
2026-05-22,2916A,VITIGUDINO,SALAMANCA,769,23.6,0.0,16.0,,31.1,14:30:00,11,3.1,7.5,13:10,12.9,935.7,08:00:00,933.1,18:00:00,38.0,74.0,23:59:00,19.0,14:30:00
2026-05-22,B158X,"CALVIÀ, ES CAPDELLÀ",BALEARES,50,,0.0,,,,,,,,,,,,,,,,,,
2026-05-22,8492X,ATZENETA DEL MAESTRAT,CASTELLON,420,21.8,0.0,10.6,04:52:00,32.9,13:12:00,16,2.2,8.3,12:10,,,,,,38.0,82.0,04:50:00,25.0,11:50:00
2026-05-22,4091Y,VILLARROBLEDO,ALBACETE,718,21.0,0.0,12.8,05:00:00,29.3,15:23:00,11,4.2,11.9,12:10,,,,,,32.0,64.0,03:10:00,19.0,14:20:00
2026-05-22,8270X,BICORP,VALENCIA,305,22.0,0.0,12.0,03:42:00,32.0,13:12:00,10,2.2,7.8,14:50,,,,,,39.0,83.0,03:30:00,25.0,12:20:00
2026-05-22,2918Y,EL MAÍLLO,SALAMANCA,1027,21.4,0.0,14.9,00:01:00,27.8,14:32:00,18,3.3,9.4,15:00,,,,,,36.0,66.0,00:00:00,28.0,12:00:00
2026-05-22,2182C,PEDRAZA,SEGOVIA,1107,20.9,0.0,14.7,00:27:00,27.1,14:59:00,16,3.6,10.0,12:50,,,,,,34.0,60.0,00:30:00,27.0,18:00:00
2026-05-22,2885K,FRESNO DE SAYAGO,ZAMORA,804,21.9,0.0,11.9,03:18:00,31.9,15:43:00,10,3.6,8.6,13:00,,,,,,45.0,88.0,03:30:00,25.0,12:10:00
2026-05-22,4520X,FREGENAL DE LA SIERRA,BADAJOZ,586,22.8,0.0,11.9,03:34:00,33.7,14:00:00,14,2.2,8.9,11:30,,,,,,26.0,73.0,03:20:00,17.0,16:50:00
2026-05-22,9302Y,TUDELA,NAVARRA,297,25.0,0.0,16.4,04:50:00,33.5,16:35:00,15,1.4,6.1,14:50,,,,,,44.0,76.0,04:10:00,28.0,17:00:00
2026-05-22,9808X,"AÍNSA-SOBRARBE, LA SERRETA",HUESCA,610,22.4,0.0,13.9,04:52:00,31.0,,14,2.5,6.7,16:10,,,,,,46.0,83.0,04:50:00,28.0,12:40:00
2026-05-22,2453E,GOTARRENDURA,AVILA,920,21.4,0.0,13.9,03:37:00,29.0,13:07:00,14,4.4,10.8,14:20,,,,,,31.0,72.0,02:20:00,26.0,15:30:00
2026-05-22,9280B,LARRAGA,NAVARRA,375,23.8,0.0,14.4,05:24:00,33.2,15:35:00,11,1.9,6.4,13:00,,,,,,50.0,88.0,02:20:00,28.0,15:30:00
2026-05-22,9775X,EL SOLERÀS,LLEIDA,392,24.2,0.0,12.8,04:44:00,35.5,13:43:00,,,,,,,,,,38.0,79.0,04:30:00,28.0,13:00:00
2026-05-22,2048A,MORÓN DE ALMAZÁN,SORIA,978,19.4,0.0,8.6,04:55:00,30.3,16:03:00,10,2.2,6.7,12:50,,,,,,47.0,95.0,05:00:00,30.0,12:40:00
2026-05-22,5612X,LORA DE ESTEPA,SEVILLA,450,25.0,0.0,19.4,03:40:00,30.7,12:55:00,,,,,,,,,,30.0,43.0,,25.0,13:00:00
2026-05-22,4499X,MONESTERIO,BADAJOZ,771,24.6,0.0,18.6,02:06:00,30.5,14:38:00,18,3.3,9.2,08:00,,,,,,27.0,43.0,,21.0,14:00:00
2026-05-22,1521X,BECERREÁ,LUGO,1080,19.7,14.4,12.6,23:53:00,26.8,11:56:00,15,2.5,8.1,11:50,,,,,,54.0,99.0,23:00:00,32.0,13:00:00
2026-05-22,3125Y,SAN SEBASTIÁN DE LOS REYES,MADRID,672,23.8,0.0,14.4,04:42:00,33.1,16:13:00,,,,,,,,,,31.0,65.0,05:20:00,18.0,18:00:00
2026-05-22,9657X,ESTERRI D'ÀNEU,LLEIDA,952,19.4,0.0,8.1,05:18:00,30.8,14:15:00,31,1.1,6.4,15:30,,,,,,49.0,98.0,06:20:00,19.0,12:00:00
2026-05-22,5515X,GRANADA-CARTUJA,GRANADA,775,23.4,0.0,14.2,04:27:00,32.7,14:38:00,25,0.8,5.0,15:20,,,,,,32.0,52.0,23:10:00,20.0,14:10:00
2026-05-22,9924X,FRAGA,HUESCA,170,25.4,0.0,15.4,05:00:00,35.5,15:09:00,12,2.8,10.3,16:40,,,,,,43.0,76.0,05:00:00,22.0,15:10:00
2026-05-22,8008Y,VILLENA,ALICANTE,486,18.4,0.0,7.1,04:48:00,29.6,14:25:00,16,4.2,10.6,14:50,,,,,,45.0,94.0,05:30:00,27.0,14:50:00
2026-05-22,C648N,"TELDE, CENTRO FORESTAL DORAMAS",LAS PALMAS,344,19.2,0.0,13.3,06:07:00,25.0,13:52:00,34,4.7,14.2,17:10,,,,,,60.0,80.0,03:10:00,41.0,20:50:00
2026-05-22,2017Y,"LA PÓVEDA DE SORIA, BARRIOMARTÍN",SORIA,1260,18.7,0.0,9.6,04:41:00,27.8,14:38:00,14,1.9,8.3,12:00,,,,,,46.0,89.0,04:30:00,31.0,12:20:00
2026-05-22,9019B,"VALDERREDIBLE, POLIENTES   ",CANTABRIA,720,20.2,0.0,9.0,05:00:00,31.5,14:50:00,04,1.1,6.7,21:40,,,,,,52.0,99.0,,25.0,14:50:00
2026-05-22,4608X,EL CAMPILLO,HUELVA,415,25.6,0.0,17.9,02:49:00,33.4,16:19:00,10,2.5,9.7,11:50,,,,,,24.0,52.0,02:40:00,18.0,
2026-05-22,1561I,VEGA DE ESPINAREDA  ,LEON,770,21.0,3.4,11.8,05:13:00,30.3,14:00:00,,,,,,,,,,57.0,90.0,06:30:00,29.0,14:20:00
2026-05-22,9501X,VALMADRID,ZARAGOZA,535,23.2,0.0,13.6,05:00:00,32.7,14:50:00,14,1.7,6.7,14:40,,,,,,33.0,77.0,05:00:00,25.0,
2026-05-22,3126Y,"MADRID, EL GOLOSO",MADRID,740,21.8,0.0,13.8,03:50:00,29.9,16:33:00,12,2.2,8.6,12:40,,,,,,32.0,66.0,02:00:00,20.0,18:00:00
2026-05-22,8059C,ALCOI/ALCOY,ALICANTE,530,22.5,0.0,14.2,04:37:00,30.8,12:09:00,20,1.7,7.8,12:20,,,,,,34.0,60.0,04:40:00,24.0,12:10:00
2026-05-22,2847X,PEDROSILLO DE LOS AIRES   ,SALAMANCA,865,19.5,0.0,9.1,05:18:00,29.9,12:42:00,12,1.9,8.6,13:40,,,,,,46.0,93.0,05:30:00,23.0,18:10:00
2026-05-22,4051Y,ALCÁZAR DEL REY,CUENCA,875,20.9,0.0,11.8,04:19:00,30.0,14:04:00,11,3.6,11.1,23:30,,,,,,27.0,64.0,04:20:00,21.0,
2026-05-22,1719,A CAÑIZA,PONTEVEDRA,560,22.2,1.4,16.2,04:52:00,28.2,14:00:00,,,,,,,,,,57.0,79.0,08:00:00,41.0,17:00:00
2026-05-22,9427X,LA ALMUNIA DE DOÑA GODINA,ZARAGOZA,370,24.5,0.0,14.7,04:35:00,34.3,13:36:00,04,1.7,5.8,15:00,,,,,,41.0,80.0,03:30:00,27.0,14:10:00
2026-05-22,8193E,JALANCE,VALENCIA,372,21.2,0.0,10.0,05:17:00,32.4,14:48:00,13,1.4,8.3,17:20,,,,,,36.0,82.0,05:40:00,21.0,13:10:00
2026-05-22,5427X,DOÑA MENCÍA,CORDOBA,650,25.6,0.0,18.3,05:50:00,33.0,15:30:00,23,3.3,8.9,15:40,,,,,,26.0,46.0,23:20:00,17.0,14:20:00
2026-05-22,0120X,MOIÀ,BARCELONA,742,21.6,0.0,15.8,00:29:00,27.4,,14,1.9,7.8,14:30,,,,,,52.0,73.0,23:59:00,40.0,09:30:00
2026-05-22,3245Y,TEMBLEQUE,TOLEDO,635,21.4,0.0,10.9,05:27:00,32.0,15:47:00,,,,,,,,,,24.0,63.0,05:20:00,13.0,18:00:00
2026-05-22,1064L,"OROZKO, IBARRA",BIZKAIA,270,24.6,0.0,14.3,04:31:00,34.8,,26,0.3,3.3,12:00,,,,,,65.0,100.0,06:30:00,31.0,15:40:00
2026-05-22,9171K,LOS ARCOS,NAVARRA,470,23.5,0.0,15.6,05:28:00,31.4,15:35:00,14,1.9,6.1,13:40,,,,,,49.0,78.0,05:30:00,37.0,16:40:00
2026-05-22,2664B,VALENCIA DE DON JUAN,LEON,788,21.4,0.0,12.4,05:14:00,30.5,14:02:00,17,2.2,8.9,16:10,,,,,,42.0,81.0,05:30:00,21.0,16:40:00
2026-05-22,3182Y,ARGANDA DEL REY,MADRID,533,23.4,0.0,14.0,05:28:00,32.7,16:56:00,07,3.3,8.9,14:40,,,,,,35.0,70.0,05:40:00,23.0,16:00:00
2026-05-22,4411C,ALCUESCAR,CACERES,467,27.6,0.0,19.7,05:28:00,35.6,15:17:00,13,4.2,10.6,08:30,,,,,,19.0,37.0,05:30:00,9.0,15:50:00
2026-05-22,5361X,MONTORO,CORDOBA,155,24.5,0.0,11.8,04:50:00,37.2,14:38:00,28,0.8,7.2,19:10,,,,,,28.0,86.0,03:10:00,12.0,14:40:00
2026-05-22,7067Y,NERPIO,ALBACETE,1485,13.8,0.0,4.9,04:16:00,22.8,15:23:00,,,,,,,,,,32.0,85.0,23:59:00,20.0,07:30:00
2026-05-22,C018J,TÍAS,LAS PALMAS,376,19.6,0.0,15.4,03:49:00,23.9,13:15:00,34,5.8,12.5,17:00,,,,,,74.0,94.0,,56.0,13:00:00
2026-05-22,6040X,CORTES DE LA FRONTERA,MALAGA,315,21.0,0.0,13.9,05:04:00,28.2,14:30:00,17,0.6,6.1,11:30,,,,,,49.0,77.0,06:40:00,29.0,15:50:00
2026-05-22,5429X,"CÓRDOBA, PRÁGDENA",CORDOBA,275,25.2,0.0,14.8,04:58:00,35.7,16:00:00,23,2.5,7.8,19:00,,,,,,31.0,58.0,04:50:00,17.0,
2026-05-22,8245Y,MIRA,CUENCA,815,17.8,0.0,6.2,05:04:00,29.3,13:11:00,,,,,,,,,,34.0,96.0,05:10:00,20.0,13:50:00
2026-05-22,3386A,NAVALVILLAR DE IBOR,CACERES,923,24.4,0.0,19.0,04:51:00,29.8,16:24:00,18,1.7,6.4,02:20,,,,,,29.0,46.0,07:20:00,18.0,15:10:00
2026-05-22,C314Z,"VALLEHERMOSO, ALTO IGUALERO  ",STA. CRUZ DE TENERIFE,1474,19.2,0.0,13.0,02:19:00,25.3,13:36:00,06,4.7,12.5,22:40,,,,,,,39.0,13:50:00,14.0,
2026-05-22,3565X,BROZAS,CACERES,425,27.2,0.0,19.7,05:12:00,34.6,15:13:00,14,3.3,10.0,11:50,,,,,,29.0,56.0,02:10:00,19.0,15:40:00
2026-05-22,9994X,BOSSÒST,LLEIDA,722,20.9,0.0,12.5,04:03:00,29.3,13:15:00,03,0.8,6.4,16:00,,,,,,60.0,86.0,,30.0,11:20:00
2026-05-22,2276B,VILLAELES DE VALDAVIA,PALENCIA,908,21.0,0.0,11.5,04:59:00,30.5,16:54:00,19,1.4,6.7,14:30,,,,,,57.0,86.0,,34.0,14:30:00
2026-05-22,2978X,VERÍN,OURENSE,380,22.1,2.6,11.0,05:13:00,33.2,14:46:00,,,,,,,,,,55.0,94.0,05:50:00,27.0,14:40:00
2026-05-22,8381X,ADEMUZ,VALENCIA,705,19.4,0.0,7.8,04:48:00,31.0,13:37:00,,,,,,,,,,40.0,86.0,05:00:00,25.0,14:30:00
2026-05-22,9207,"VALLE DE HECHO, HECHO",HUESCA,860,19.9,0.0,10.0,04:43:00,29.8,13:27:00,20,1.9,8.6,12:50,,,,,,43.0,86.0,06:00:00,26.0,18:00:00
2026-05-22,C614H,TEJEDA,LAS PALMAS,1060,21.6,0.0,17.2,03:10:00,26.0,17:10:00,27,1.7,5.0,13:50,,,,,,31.0,61.0,20:30:00,13.0,07:00:00
2026-05-22,C316I,ARURE,STA. CRUZ DE TENERIFE,916,18.6,0.0,12.9,23:39:00,24.2,12:15:00,06,6.4,16.7,20:20,,,,,,63.0,87.0,20:10:00,31.0,03:50:00
2026-05-22,7072Y,YESTE,ALBACETE,960,19.8,0.0,10.8,05:22:00,28.7,14:36:00,,,,,,,,,,40.0,66.0,05:20:00,28.0,14:10:00
2026-05-22,2106B,CORUÑA DEL CONDE,BURGOS,955,21.7,0.0,14.5,05:17:00,28.9,14:35:00,17,2.5,9.2,14:10,,,,,,37.0,64.0,01:10:00,25.0,12:10:00
2026-05-22,2482B,MIGUELAÑEZ,SEGOVIA,870,22.6,0.0,14.0,04:31:00,31.1,12:02:00,15,4.2,11.7,10:40,,,,,,29.0,62.0,04:30:00,22.0,10:40:00
2026-05-22,2945A,EL BODÓN BASE AÉREA,SALAMANCA,805,20.8,0.0,12.2,05:27:00,29.4,13:47:00,14,3.9,10.6,13:00,,,,,,49.0,88.0,,28.0,13:00:00
2026-05-22,3362Y,CASTILLO DE BAYUELA,TOLEDO,560,26.0,0.0,18.6,02:46:00,33.4,15:33:00,,,,,,,,,,25.0,,,,
2026-05-22,4095Y,BELMONTE,CUENCA,745,23.8,0.0,17.7,04:01:00,30.0,14:35:00,11,4.2,11.9,21:40,,,,,,29.0,45.0,05:50:00,24.0,16:30:00
2026-05-22,9262,PAMPLONA,NAVARRA,450,23.8,0.0,14.9,,32.7,,,,,,,,,,,,,,,
2026-05-22,7195X,"CARAVACA DE LA CRUZ, LOS ROYOS",MURCIA,985,16.7,0.0,7.4,05:00:00,26.0,14:39:00,,,,,,,,,,43.0,83.0,23:20:00,29.0,14:00:00
